player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
blacktr01,2004,8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
perkibr01,1978,458,1189.0,122.0,327.0,61.0,8.0,8.0,153.0,9.0,11.0,73.0,106.0,22.0,3.0,10.0,13.0,23.0
palmeda01,1978,79,101.0,6.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,37.0,0.0,0.0,9.0,0.0,1.0
santaer01,2005,173,15.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
andinro01,2005,173,403.0,48.0,91.0,19.0,0.0,6.0,28.0,6.0,4.0,28.0,99.0,2.0,1.0,3.0,5.0,12.0
mcewijo01,1998,589,1443.0,184.0,365.0,79.0,9.0,23.0,136.0,25.0,15.0,98.0,283.0,12.0,24.0,33.0,14.0,13.0
smithse01,2007,612,1668.0,255.0,446.0,101.0,21.0,65.0,233.0,19.0,6.0,192.0,349.0,18.0,13.0,1.0,16.0,23.0
bedarer01,2002,114,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
goodedw01,1984,177,438.0,34.0,80.0,6.0,1.0,2.0,30.0,0.0,0.0,10.0,79.0,0.0,1.0,49.0,5.0,10.0
hubbatr01,1994,280,497.0,86.0,142.0,25.0,4.0,14.0,57.0,19.0,9.0,54.0,110.0,1.0,4.0,5.0,4.0,13.0
youngjo02,1976,610,1779.0,229.0,483.0,99.0,19.0,35.0,197.0,40.0,34.0,158.0,264.0,20.0,13.0,6.0,21.0,33.0
davisjo02,1981,777,2641.0,274.0,671.0,138.0,9.0,97.0,383.0,6.0,11.0,226.0,505.0,36.0,5.0,14.0,33.0,76.0
richach01,2000,267,880.0,131.0,227.0,57.0,6.0,34.0,122.0,18.0,18.0,77.0,176.0,7.0,14.0,2.0,9.0,23.0
woodsal01,1977,595,1958.0,228.0,529.0,97.0,14.0,33.0,188.0,23.0,24.0,164.0,175.0,16.0,3.0,31.0,15.0,37.0
jenkige01,1998,650,2348.0,379.0,663.0,159.0,12.0,122.0,391.0,22.0,9.0,204.0,583.0,35.0,44.0,3.0,15.0,57.0
reynoke01,1970,100,92.0,7.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,22.0,0.0,1.0,2.0,0.0,3.0
riverlu01,1986,536,1652.0,192.0,390.0,89.0,8.0,24.0,158.0,14.0,15.0,122.0,314.0,5.0,8.0,32.0,10.0,37.0
hoffmgl01,1980,645,1849.0,222.0,457.0,93.0,9.0,22.0,190.0,5.0,13.0,121.0,261.0,8.0,15.0,41.0,13.0,44.0
larocan01,2007,403,1180.0,133.0,267.0,53.0,6.0,22.0,113.0,8.0,3.0,121.0,207.0,8.0,15.0,11.0,5.0,38.0
rodriri02,1990,285,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0
mathetj01,1995,320,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
carmado01,1983,204,159.0,3.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,55.0,0.0,0.0,21.0,0.0,3.0
footeba01,1973,426,1301.0,112.0,299.0,55.0,9.0,29.0,133.0,4.0,3.0,77.0,181.0,20.0,5.0,6.0,13.0,44.0
youngke01,1992,418,1224.0,147.0,309.0,64.0,8.0,39.0,181.0,18.0,12.0,81.0,290.0,6.0,16.0,9.0,21.0,26.0
durbich01,1999,75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
grissma02,1989,698,2678.0,430.0,747.0,130.0,23.0,54.0,276.0,266.0,48.0,208.0,373.0,18.0,10.0,12.0,17.0,43.0
liriafr01,2005,108,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0
aikenwi01,1977,544,1828.0,229.0,499.0,91.0,1.0,75.0,312.0,3.0,6.0,242.0,307.0,32.0,14.0,0.0,25.0,64.0
moffira01,1972,338,72.0,6.0,11.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,0.0,0.0
romose01,2008,341,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ashbyan01,1991,130,202.0,13.0,34.0,8.0,0.0,0.0,10.0,1.0,0.0,4.0,81.0,0.0,0.0,40.0,1.0,2.0
metzgro01,1970,728,2807.0,335.0,666.0,62.0,47.0,5.0,155.0,61.0,31.0,221.0,303.0,16.0,8.0,62.0,16.0,41.0
seleaa01,1993,141,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stubbdr01,2009,764,2609.0,411.0,643.0,102.0,18.0,84.0,266.0,147.0,32.0,249.0,865.0,5.0,17.0,20.0,14.0,18.0
reardje01,1979,331,40.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,3.0,0.0,0.0
deckest01,1990,168,478.0,31.0,101.0,12.0,2.0,11.0,47.0,1.0,1.0,45.0,86.0,2.0,4.0,3.0,7.0,11.0
gerutjo01,2003,420,1459.0,199.0,395.0,90.0,12.0,48.0,183.0,24.0,16.0,137.0,201.0,9.0,14.0,4.0,6.0,27.0
luebbla01,1993,14,24.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0
sandopa01,2008,712,2627.0,330.0,782.0,166.0,16.0,90.0,389.0,11.0,12.0,220.0,379.0,44.0,13.0,1.0,34.0,86.0
moorech02,1973,474,1356.0,148.0,336.0,59.0,17.0,14.0,143.0,10.0,20.0,126.0,177.0,1.0,2.0,20.0,5.0,31.0
greento02,1996,258,776.0,92.0,187.0,37.0,0.0,32.0,103.0,5.0,4.0,33.0,158.0,1.0,5.0,0.0,2.0,20.0
martica02,1988,439,1424.0,138.0,372.0,62.0,6.0,24.0,152.0,10.0,10.0,68.0,202.0,9.0,4.0,9.0,13.0,43.0
foliti01,1970,650,2310.0,219.0,557.0,70.0,9.0,5.0,164.0,43.0,15.0,135.0,211.0,22.0,13.0,63.0,17.0,52.0
suttebr01,1976,348,71.0,5.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,39.0,0.0,1.0,7.0,0.0,1.0
larkige01,1987,702,2177.0,258.0,580.0,124.0,11.0,31.0,247.0,23.0,16.0,247.0,262.0,28.0,36.0,14.0,23.0,51.0
martito02,1997,122,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
burksel01,1987,722,2794.0,440.0,785.0,160.0,27.0,93.0,387.0,93.0,44.0,251.0,450.0,11.0,18.0,14.0,18.0,47.0
nilssda01,1992,620,2127.0,294.0,600.0,124.0,8.0,72.0,352.0,12.0,14.0,234.0,312.0,33.0,7.0,8.0,26.0,38.0
halamjo01,1998,171,18.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,0.0,0.0
vanslan01,1983,832,2663.0,399.0,726.0,138.0,48.0,87.0,386.0,168.0,43.0,316.0,522.0,31.0,9.0,8.0,25.0,32.0
bairdo01,1976,280,30.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0
derosma01,1998,275,666.0,102.0,185.0,32.0,2.0,14.0,68.0,5.0,4.0,42.0,96.0,9.0,13.0,3.0,6.0,14.0
robindo01,1978,164,301.0,22.0,78.0,11.0,0.0,4.0,34.0,0.0,1.0,7.0,73.0,0.0,1.0,10.0,1.0,2.0
jensema01,1996,129,308.0,31.0,59.0,16.0,1.0,5.0,25.0,0.0,1.0,46.0,95.0,2.0,0.0,3.0,0.0,8.0
mccarda01,1993,278,749.0,85.0,169.0,30.0,5.0,10.0,65.0,8.0,9.0,55.0,181.0,1.0,9.0,1.0,3.0,22.0
clarkbo04,1979,367,874.0,91.0,210.0,31.0,7.0,19.0,92.0,3.0,7.0,48.0,180.0,0.0,3.0,9.0,3.0,29.0
downibr01,1973,586,1684.0,212.0,414.0,58.0,4.0,33.0,185.0,24.0,12.0,263.0,287.0,11.0,14.0,30.0,15.0,45.0
peavyja01,2002,175,333.0,32.0,58.0,12.0,1.0,2.0,24.0,0.0,1.0,14.0,100.0,0.0,3.0,36.0,1.0,3.0
jamesbo01,1978,56,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
snowjt01,1992,652,2306.0,313.0,606.0,101.0,5.0,93.0,362.0,12.0,12.0,283.0,452.0,29.0,14.0,18.0,19.0,55.0
parrila01,1974,744,2610.0,325.0,696.0,162.0,18.0,77.0,328.0,15.0,19.0,185.0,459.0,38.0,16.0,25.0,13.0,66.0
manueje01,1975,67,67.0,4.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,15.0,0.0,1.0,2.0,0.0,2.0
moellch01,2000,355,1044.0,108.0,241.0,53.0,6.0,23.0,106.0,2.0,4.0,89.0,249.0,17.0,7.0,14.0,5.0,40.0
schmimi01,1972,779,2659.0,472.0,681.0,131.0,25.0,169.0,474.0,89.0,43.0,478.0,740.0,39.0,38.0,14.0,26.0,36.0
tuckemi01,1995,719,1995.0,322.0,523.0,101.0,23.0,69.0,252.0,56.0,27.0,232.0,493.0,17.0,27.0,10.0,13.0,32.0
palmeor01,1995,431,966.0,140.0,275.0,47.0,8.0,1.0,84.0,16.0,13.0,123.0,86.0,4.0,11.0,27.0,7.0,15.0
friaspe01,1973,429,599.0,57.0,134.0,24.0,3.0,0.0,51.0,4.0,5.0,24.0,74.0,8.0,1.0,14.0,5.0,9.0
aloumo01,1990,467,1609.0,256.0,475.0,110.0,14.0,63.0,277.0,44.0,17.0,134.0,221.0,25.0,17.0,9.0,21.0,31.0
kearnau01,2002,676,2392.0,365.0,635.0,139.0,9.0,95.0,373.0,24.0,12.0,318.0,568.0,15.0,42.0,1.0,17.0,65.0
affelje01,2002,286,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
bondsba01,1986,870,3111.0,563.0,837.0,184.0,31.0,142.0,453.0,212.0,64.0,484.0,521.0,81.0,15.0,3.0,30.0,36.0
jonesch06,1993,622,2323.0,426.0,690.0,125.0,16.0,108.0,414.0,58.0,16.0,333.0,369.0,10.0,1.0,3.0,25.0,60.0
gorzeto01,2005,118,165.0,4.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,78.0,0.0,1.0,20.0,0.0,3.0
kurodhi01,2008,180,206.0,7.0,21.0,1.0,0.0,0.0,3.0,0.0,0.0,13.0,72.0,0.0,0.0,32.0,0.0,2.0
bowiemi01,1999,33,14.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
francje02,2005,845,3196.0,402.0,856.0,167.0,16.0,101.0,465.0,23.0,18.0,168.0,603.0,32.0,42.0,1.0,36.0,73.0
lowelmi01,1998,681,2471.0,335.0,676.0,161.0,1.0,108.0,435.0,12.0,6.0,244.0,394.0,19.0,31.0,0.0,43.0,51.0
terrewa01,1982,160,124.0,6.0,16.0,3.0,0.0,3.0,8.0,0.0,0.0,2.0,52.0,0.0,0.0,5.0,0.0,2.0
whitsed01,1977,181,159.0,6.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,57.0,0.0,0.0,28.0,0.0,1.0
coraal01,1998,546,1556.0,156.0,375.0,75.0,17.0,17.0,126.0,15.0,7.0,101.0,220.0,17.0,34.0,22.0,6.0,31.0
ripkebi01,1987,667,2087.0,217.0,510.0,92.0,5.0,13.0,168.0,20.0,11.0,137.0,239.0,3.0,12.0,64.0,14.0,60.0
reedje03,2004,462,1222.0,140.0,312.0,67.0,12.0,11.0,107.0,19.0,21.0,98.0,186.0,4.0,7.0,10.0,8.0,26.0
burnije01,1993,548,1716.0,294.0,454.0,94.0,15.0,90.0,303.0,35.0,25.0,239.0,427.0,21.0,15.0,7.0,11.0,25.0
goodwda01,1975,176,433.0,48.0,105.0,24.0,6.0,9.0,56.0,0.0,0.0,43.0,92.0,2.0,0.0,3.0,2.0,14.0
milneed01,1980,535,1706.0,265.0,434.0,74.0,22.0,23.0,127.0,115.0,50.0,222.0,182.0,9.0,6.0,20.0,8.0,23.0
ugglada01,2006,937,3527.0,587.0,911.0,192.0,13.0,190.0,547.0,20.0,17.0,425.0,916.0,15.0,46.0,12.0,34.0,53.0
davisbe01,1998,418,1319.0,146.0,318.0,68.0,2.0,32.0,186.0,8.0,7.0,141.0,336.0,12.0,6.0,6.0,18.0,35.0
doumiry01,2005,534,1749.0,217.0,468.0,113.0,4.0,59.0,236.0,10.0,5.0,132.0,340.0,18.0,43.0,2.0,13.0,53.0
zambrca01,2001,172,330.0,34.0,70.0,13.0,2.0,10.0,28.0,1.0,0.0,5.0,122.0,0.0,0.0,23.0,2.0,8.0
osbordo01,1992,126,221.0,17.0,40.0,9.0,1.0,1.0,19.0,1.0,1.0,9.0,79.0,0.0,1.0,23.0,0.0,0.0
perryhe01,1994,129,392.0,54.0,106.0,24.0,2.0,9.0,56.0,2.0,3.0,33.0,73.0,2.0,15.0,3.0,7.0,18.0
hayesvo01,1981,779,2728.0,399.0,753.0,145.0,22.0,69.0,366.0,153.0,59.0,286.0,388.0,30.0,10.0,15.0,16.0,53.0
chambch01,1971,820,3123.0,361.0,884.0,167.0,21.0,58.0,363.0,10.0,14.0,208.0,400.0,23.0,9.0,13.0,17.0,71.0
jimenub01,2006,149,265.0,12.0,31.0,0.0,0.0,0.0,9.0,0.0,0.0,16.0,86.0,0.0,0.0,32.0,0.0,4.0
mcreyke01,1983,794,2931.0,401.0,792.0,146.0,24.0,121.0,454.0,52.0,14.0,232.0,388.0,29.0,9.0,12.0,38.0,60.0
butlero01,1993,101,211.0,31.0,52.0,13.0,2.0,0.0,20.0,3.0,3.0,19.0,28.0,0.0,2.0,4.0,3.0,5.0
danieka01,1986,644,2126.0,370.0,615.0,114.0,8.0,98.0,335.0,87.0,24.0,343.0,439.0,28.0,12.0,4.0,16.0,41.0
moutoly01,1995,307,788.0,95.0,224.0,43.0,2.0,22.0,115.0,9.0,4.0,71.0,202.0,5.0,6.0,0.0,8.0,20.0
virgioz02,1980,383,1134.0,131.0,279.0,51.0,5.0,46.0,154.0,1.0,4.0,112.0,239.0,11.0,13.0,2.0,7.0,44.0
penage01,1990,373,1001.0,161.0,264.0,60.0,8.0,29.0,122.0,54.0,22.0,111.0,251.0,3.0,22.0,13.0,13.0,9.0
bergda01,1998,524,1446.0,177.0,391.0,87.0,6.0,18.0,140.0,8.0,6.0,129.0,281.0,2.0,14.0,15.0,15.0,29.0
vizquom01,1989,729,2397.0,262.0,609.0,70.0,16.0,7.0,164.0,52.0,38.0,196.0,231.0,2.0,7.0,64.0,13.0,46.0
dreifda01,1994,159,122.0,17.0,26.0,4.0,0.0,2.0,12.0,1.0,0.0,5.0,52.0,0.0,0.0,10.0,0.0,2.0
brookto01,1979,673,1892.0,228.0,466.0,79.0,22.0,38.0,228.0,49.0,36.0,132.0,296.0,5.0,8.0,25.0,26.0,32.0
fostele01,1971,108,187.0,29.0,35.0,5.0,0.0,2.0,20.0,4.0,2.0,17.0,30.0,1.0,0.0,3.0,1.0,4.0
parenma01,1986,181,488.0,35.0,96.0,18.0,0.0,16.0,54.0,2.0,0.0,31.0,99.0,5.0,0.0,4.0,5.0,9.0
sandede02,1989,409,1240.0,201.0,326.0,46.0,28.0,27.0,113.0,103.0,37.0,94.0,215.0,5.0,9.0,5.0,6.0,16.0
lefloro01,1974,787,3266.0,532.0,970.0,126.0,38.0,51.0,265.0,294.0,98.0,251.0,628.0,13.0,15.0,11.0,16.0,56.0
olivejo01,1989,552,1770.0,151.0,433.0,95.0,1.0,47.0,253.0,3.0,4.0,125.0,325.0,43.0,5.0,18.0,19.0,49.0
wilsoda01,1992,542,1781.0,189.0,475.0,95.0,6.0,45.0,246.0,11.0,7.0,126.0,304.0,8.0,11.0,32.0,12.0,54.0
anderda02,1983,575,1476.0,181.0,343.0,57.0,9.0,12.0,102.0,44.0,20.0,170.0,239.0,14.0,5.0,28.0,10.0,35.0
hergema01,1999,350,27.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,0.0
hundlni01,2008,477,1585.0,160.0,376.0,82.0,11.0,46.0,192.0,7.0,10.0,127.0,422.0,11.0,15.0,5.0,21.0,25.0
alomaro01,1988,914,3551.0,548.0,1054.0,181.0,37.0,56.0,395.0,247.0,65.0,372.0,436.0,23.0,20.0,64.0,25.0,67.0
wagnema01,1976,270,575.0,59.0,142.0,11.0,7.0,3.0,51.0,5.0,7.0,44.0,90.0,0.0,3.0,19.0,3.0,8.0
perezed01,1993,327,885.0,107.0,208.0,39.0,3.0,33.0,140.0,13.0,8.0,88.0,207.0,5.0,8.0,2.0,7.0,22.0
leyriji01,1990,434,1296.0,180.0,346.0,60.0,1.0,50.0,203.0,3.0,6.0,163.0,281.0,8.0,35.0,2.0,9.0,38.0
schnebr01,2000,504,1503.0,143.0,385.0,94.0,7.0,37.0,185.0,2.0,6.0,142.0,254.0,36.0,11.0,10.0,10.0,38.0
frymatr01,1990,785,3086.0,427.0,848.0,170.0,23.0,105.0,477.0,38.0,20.0,287.0,700.0,7.0,22.0,14.0,38.0,61.0
kinslia01,2006,773,3001.0,558.0,826.0,176.0,16.0,124.0,395.0,136.0,22.0,351.0,419.0,8.0,39.0,25.0,30.0,75.0
norribu01,2009,160,173.0,8.0,26.0,5.0,0.0,0.0,11.0,0.0,0.0,4.0,58.0,0.0,1.0,31.0,2.0,2.0
thomafr04,1990,789,2764.0,565.0,893.0,185.0,8.0,182.0,595.0,16.0,13.0,661.0,443.0,83.0,18.0,0.0,48.0,83.0
martije01,1974,594,1263.0,195.0,330.0,78.0,11.0,38.0,164.0,22.0,17.0,103.0,241.0,12.0,9.0,3.0,9.0,27.0
nixja01,2008,425,1222.0,141.0,267.0,55.0,2.0,37.0,126.0,35.0,9.0,105.0,343.0,7.0,21.0,18.0,8.0,22.0
harrima01,2008,129,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,1.0
candaca01,1986,506,1423.0,156.0,367.0,63.0,19.0,8.0,106.0,27.0,24.0,125.0,151.0,16.0,3.0,12.0,6.0,24.0
collilo01,1997,279,676.0,82.0,162.0,32.0,7.0,7.0,74.0,11.0,5.0,70.0,150.0,7.0,8.0,6.0,10.0,12.0
riverru01,1995,445,1115.0,177.0,234.0,48.0,10.0,48.0,151.0,39.0,15.0,142.0,368.0,2.0,19.0,2.0,9.0,19.0
kaplega01,1998,606,1908.0,275.0,519.0,112.0,12.0,55.0,248.0,61.0,21.0,184.0,299.0,5.0,6.0,15.0,17.0,42.0
pearcst01,2007,246,624.0,66.0,146.0,37.0,4.0,13.0,78.0,6.0,3.0,65.0,145.0,1.0,7.0,3.0,10.0,15.0
harrivi01,1972,492,1421.0,152.0,315.0,49.0,14.0,11.0,103.0,32.0,21.0,137.0,244.0,6.0,3.0,15.0,10.0,25.0
lagami01,1982,107,276.0,29.0,62.0,16.0,0.0,12.0,40.0,1.0,0.0,18.0,81.0,3.0,1.0,0.0,2.0,5.0
smithlo01,1978,482,1592.0,322.0,503.0,96.0,20.0,21.0,148.0,171.0,68.0,154.0,201.0,7.0,27.0,8.0,10.0,28.0
dillast01,1975,369,853.0,129.0,213.0,40.0,4.0,11.0,86.0,15.0,11.0,67.0,122.0,7.0,2.0,16.0,8.0,20.0
schmija01,1995,137,233.0,7.0,19.0,4.0,0.0,0.0,8.0,0.0,0.0,13.0,110.0,0.0,0.0,38.0,1.0,3.0
spilmha01,1978,243,358.0,45.0,84.0,13.0,0.0,8.0,48.0,0.0,1.0,31.0,57.0,3.0,3.0,2.0,4.0,8.0
gottji01,1982,189,65.0,8.0,11.0,2.0,0.0,4.0,5.0,0.0,1.0,1.0,35.0,0.0,1.0,4.0,0.0,0.0
owenser01,1995,445,1327.0,181.0,351.0,49.0,10.0,16.0,129.0,81.0,25.0,112.0,168.0,7.0,8.0,5.0,8.0,35.0
oatesjo01,1970,381,1171.0,99.0,297.0,43.0,2.0,10.0,96.0,9.0,14.0,109.0,119.0,32.0,1.0,26.0,9.0,23.0
rowanaa01,2001,688,2052.0,314.0,572.0,121.0,12.0,66.0,258.0,48.0,16.0,114.0,386.0,7.0,62.0,28.0,12.0,46.0
hammoro01,2003,180,479.0,62.0,122.0,30.0,4.0,12.0,48.0,6.0,5.0,38.0,99.0,10.0,4.0,1.0,3.0,17.0
northbi01,1971,663,2354.0,367.0,634.0,69.0,23.0,12.0,145.0,219.0,88.0,318.0,389.0,14.0,16.0,38.0,8.0,34.0
maddoel01,1970,627,1666.0,243.0,443.0,65.0,13.0,9.0,137.0,52.0,29.0,249.0,237.0,14.0,19.0,20.0,11.0,42.0
matoslu01,2000,439,1469.0,196.0,382.0,75.0,8.0,28.0,135.0,65.0,24.0,98.0,274.0,2.0,26.0,21.0,10.0,29.0
reynoar02,1991,99,171.0,9.0,24.0,1.0,0.0,2.0,6.0,0.0,0.0,11.0,66.0,0.0,0.0,19.0,0.0,2.0
wellsve01,1999,511,2008.0,309.0,581.0,130.0,11.0,81.0,298.0,28.0,8.0,129.0,281.0,4.0,13.0,2.0,18.0,59.0
kendaja01,1996,810,2900.0,477.0,881.0,170.0,23.0,55.0,318.0,106.0,42.0,296.0,293.0,26.0,124.0,7.0,27.0,63.0
johnsch05,2009,643,2325.0,218.0,657.0,132.0,10.0,55.0,297.0,16.0,3.0,115.0,601.0,14.0,17.0,3.0,16.0,71.0
heredfe01,1996,339,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
hardyjj01,2005,672,2415.0,323.0,634.0,123.0,11.0,81.0,303.0,6.0,7.0,217.0,381.0,12.0,5.0,21.0,15.0,67.0
krukomi01,1976,150,267.0,22.0,63.0,10.0,0.0,2.0,22.0,0.0,0.0,5.0,60.0,0.0,2.0,30.0,3.0,4.0
greenda03,1981,475,1368.0,164.0,366.0,46.0,17.0,30.0,179.0,68.0,34.0,82.0,273.0,11.0,4.0,5.0,14.0,35.0
lakest01,1983,267,559.0,50.0,132.0,22.0,3.0,9.0,62.0,1.0,0.0,21.0,74.0,8.0,5.0,11.0,3.0,12.0
santone01,1987,293,876.0,77.0,205.0,42.0,4.0,22.0,116.0,4.0,7.0,58.0,163.0,7.0,6.0,6.0,17.0,25.0
powelbr01,1998,42,13.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
denorch01,2005,199,492.0,74.0,135.0,27.0,2.0,12.0,55.0,12.0,5.0,50.0,97.0,4.0,4.0,5.0,3.0,10.0
tinglro01,1982,8,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
bartoda02,2007,484,1583.0,220.0,394.0,91.0,11.0,27.0,163.0,13.0,7.0,272.0,316.0,10.0,12.0,19.0,15.0,24.0
foleyto02,1983,599,1545.0,151.0,402.0,79.0,14.0,19.0,153.0,24.0,25.0,127.0,213.0,33.0,2.0,6.0,9.0,26.0
lobatjo01,2009,257,709.0,74.0,163.0,35.0,2.0,11.0,64.0,0.0,2.0,73.0,185.0,2.0,4.0,4.0,4.0,19.0
catalfr01,1997,506,1482.0,240.0,439.0,94.0,15.0,41.0,182.0,36.0,18.0,127.0,213.0,5.0,35.0,7.0,15.0,22.0
hairssc01,2004,460,1393.0,170.0,351.0,81.0,13.0,58.0,162.0,19.0,7.0,101.0,321.0,2.0,8.0,9.0,9.0,21.0
whiteel03,2005,114,265.0,35.0,62.0,12.0,2.0,6.0,24.0,1.0,2.0,12.0,67.0,1.0,6.0,3.0,0.0,9.0
butlebi03,2007,853,3186.0,383.0,956.0,217.0,4.0,103.0,480.0,5.0,3.0,307.0,499.0,40.0,19.0,0.0,28.0,119.0
stevele01,1990,191,618.0,61.0,139.0,36.0,0.0,14.0,78.0,3.0,7.0,57.0,151.0,11.0,1.0,4.0,6.0,12.0
mientdo01,1998,565,1863.0,239.0,520.0,128.0,6.0,38.0,241.0,9.0,11.0,262.0,270.0,21.0,24.0,5.0,23.0,40.0
vaughmo01,1991,751,2692.0,430.0,794.0,144.0,8.0,155.0,541.0,26.0,15.0,372.0,656.0,88.0,51.0,0.0,28.0,70.0
mcdowod01,1985,771,2646.0,424.0,667.0,120.0,27.0,73.0,251.0,155.0,51.0,266.0,511.0,12.0,9.0,17.0,14.0,35.0
chavera01,1996,32,75.0,4.0,19.0,2.0,0.0,1.0,7.0,2.0,0.0,4.0,12.0,2.0,0.0,0.0,2.0,6.0
feldmsc01,2005,164,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
pulliha01,1991,64,120.0,16.0,30.0,8.0,0.0,5.0,13.0,0.0,0.0,8.0,34.0,1.0,1.0,1.0,0.0,5.0
corajo01,1987,308,710.0,104.0,175.0,20.0,6.0,0.0,43.0,45.0,23.0,77.0,69.0,3.0,10.0,15.0,7.0,8.0
philljr01,1993,217,462.0,47.0,85.0,15.0,1.0,21.0,63.0,2.0,1.0,38.0,167.0,4.0,1.0,2.0,2.0,6.0
petitgr01,2008,25,54.0,6.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,2.0
sabatcc01,2001,186,34.0,2.0,9.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0
matthga02,1999,597,1692.0,253.0,418.0,89.0,10.0,42.0,181.0,45.0,19.0,203.0,365.0,9.0,6.0,11.0,8.0,24.0
dawsoan01,1976,729,2829.0,414.0,795.0,140.0,40.0,110.0,387.0,145.0,43.0,175.0,468.0,34.0,33.0,16.0,28.0,38.0
cedence01,1970,820,3160.0,508.0,926.0,195.0,28.0,103.0,440.0,255.0,83.0,263.0,455.0,34.0,28.0,12.0,28.0,68.0
henslcl01,2005,176,72.0,2.0,8.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,41.0,0.0,0.0,8.0,0.0,0.0
kittlro01,1982,595,1929.0,259.0,452.0,66.0,3.0,127.0,327.0,16.0,15.0,167.0,537.0,16.0,23.0,0.0,20.0,43.0
thornan01,1973,616,1919.0,316.0,494.0,93.0,19.0,100.0,321.0,16.0,15.0,354.0,322.0,22.0,30.0,8.0,21.0,40.0
walkela01,1989,674,2366.0,368.0,666.0,147.0,16.0,99.0,384.0,98.0,35.0,264.0,474.0,42.0,27.0,7.0,26.0,40.0
mcelrch01,1989,271,28.0,3.0,8.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
terreje01,1973,603,1570.0,209.0,399.0,45.0,11.0,3.0,123.0,49.0,23.0,75.0,159.0,2.0,6.0,47.0,10.0,41.0
velarra01,1987,385,1062.0,128.0,263.0,51.0,6.0,20.0,104.0,11.0,10.0,91.0,218.0,1.0,9.0,14.0,6.0,29.0
