player_id,year_num,war
piazzmi01,15,2.9
elsteke01,13,0.3
bellbu01,14,0.9
javiest01,16,-0.5
foleyto02,8,-0.2
gonzaal02,16,-1
hendrge01,15,-2
schnebr01,13,0.1
manniri01,8,1
davisra01,11,0.4
spehrti01,7,-0.1
sanchre01,14,1.5
hermije01,7,0.2
herrto01,10,1.5
breamsi01,11,1
dunstsh01,9,0.1
gomesjo01,12,-0.9
stubbfr01,8,0.2
harpebr01,14,2.3
steinbi02,7,1
crawfca02,15,-1
blankla01,8,-0.1
lopezja01,7,3.3
beniqju01,12,-0.1
olivejo01,12,1
wilsoda01,9,0.4
johnscl01,9,-0.2
kellemi02,11,-0.4
larueja01,11,0.1
johnsho01,7,3.6
hudlere01,15,-0.5
kennete02,7,0.6
smithlo01,13,4.6
gomezch02,12,1
milneed01,7,1.8
fernato01,10,1
morelke01,10,1.3
hudlere01,14,0.1
valenja01,10,0.3
gomesjo01,13,-0.7
breamsi01,7,-0.2
whitalo01,12,3.5
griffke02,13,1.9
rossda01,7,0.6
morriji01,7,1.2
sorrepa01,10,-0.5
delarto01,7,-0.1
collida02,7,2.2
parrila01,13,2
bochybr01,10,-0.7
jacksco01,7,0.1
freedro01,8,1.1
meulehe01,9,0
kreutch01,8,0
rungepa01,7,-0.1
amaroru02,8,-0.9
burksel01,10,7.9
coopece01,13,4
grissma02,8,4.4
sanchan02,8,-0.1
andinro01,8,0.2
kendrho01,12,1.4
bushra01,8,-0.2
ortizda01,7,3.4
sandbry01,11,7
martiru01,12,1.5
martivi01,8,3.5
sorrepa01,9,2.3
baineha01,15,0.6
mcraebr01,10,-2.4
griffke01,15,1.4
amaroru02,7,0.2
morriha02,12,0
lopezlu02,13,-0.4
roberbi01,10,0.4
fitzgmi02,9,-0.5
meulehe01,10,-0.1
aurilri01,8,0.9
vinafe01,12,0.5
cabrejo02,11,0.3
carroja01,11,3.5
hoovepa01,9,0.1
chaveer01,15,1.6
leede02,8,2.7
summech01,11,-0.1
berkmla01,15,-0.1
jeterde01,8,3.7
reedje02,10,0.7
teagata01,7,-0.3
bellja01,10,1.2
smithja05,9,-0.7
torreru01,9,0.4
wernedo01,8,-0.3
ardoida01,9,0.3
hollima01,7,5.9
olivomi01,13,-0.2
leonaje01,8,3.4
martied01,9,7
quirkja01,8,-0.1
moranmi01,8,2
grubbjo01,7,3.1
bushra01,12,-0.4
weisswa01,10,0.8
henderi01,9,4.7
gagnegr01,13,2.3
perezed02,11,0
moranmi01,9,3.8
heathmi02,13,0.9
smithoz01,10,6.4
teagata01,8,-0.2
bowala01,7,1.4
almonbi01,10,0.6
molitpa01,9,2.3
strawda01,10,0.2
brantmi02,8,-0.1
hafnetr01,7,-1
josefe01,7,0.8
narroje01,8,0.1
kittlro01,10,-0.1
casanra01,10,0
faheybi01,11,-0.1
tinglro01,7,-0.1
freelry01,8,-0.3
martiti02,15,2.3
ramirha01,12,2.8
reynoma01,11,0.9
kempma01,11,0
randowi01,12,4.1
zoskyed01,9,-0.1
yeagest01,7,1.7
foliti01,8,-1.2
graffto01,14,-0.2
mcgrifr01,9,4.5
ashbyal01,7,-1
milleda02,7,0.3
nixontr01,11,1.1
grichbo01,11,4.1
uptonbj01,12,1.6
ripkeca01,7,3.2
davisch01,12,2
murraed02,14,5.1
anderga01,9,5.1
ludwiry01,11,2
sveumda01,11,0.5
crosbbo01,7,-1.1
johnsla02,7,1.6
hosleti01,7,0.1
harpebr01,7,0
varitja01,11,2.3
reynoro02,9,-0.3
brookhu01,7,4.7
anthoer01,9,0
cabremi01,14,4.9
bochtbr01,8,0.6
credejo01,10,2.3
johnsre02,10,0.3
downibr01,11,1.3
marzajo01,9,-0.1
lavalmi01,12,0.6
uptonbj01,11,-0.5
spilmha01,11,-0.2
gardnbr01,9,3.4
willijo03,11,1
puhlte01,10,-0.3
kennead01,11,1.1
wilsobo02,8,-0.2
bergmda01,7,0.6
mantoje01,9,-0.3
mcgeewi01,11,1.9
olerujo01,12,3.6
gedmari01,7,3.3
ortajo01,16,-0.3
cervefr01,10,0.7
macksh01,12,0.4
ordonma01,10,1.8
counscr01,11,5.5
orsuljo01,14,-1
youngke01,10,-0.6
scarsst01,8,0
pacioto01,16,-0.9
guerrvl01,12,4.6
ramosdo01,9,-0.5
boonebr01,12,5.9
easleda01,13,0.5
kingsge01,8,-0.6
perezti01,8,0.5
feldemi01,10,-0.5
mantoje01,8,0
blumge01,7,-0.1
gilesbr02,8,5.3
macksh01,11,0.8
zaungr01,9,-0.3
vanslan01,9,3.6
aldremi01,8,1.2
wilsobo02,7,0
penabr01,7,0.5
loftoke01,11,1.9
zuvelpa01,10,-0.1
valleda01,7,0.7
cedence01,14,0.3
cedenan01,7,-1.8
greerru01,8,0.3
mordemi01,12,0
kingje01,11,0.4
moralke01,10,2.4
rolliji01,15,4
basske01,14,-1.7
barkeke01,11,-0.1
bostoda01,9,0.5
raineti01,8,5.5
larkiba01,15,2.6
randajo01,11,2.1
putnapa01,8,-1.6
encarju01,11,0.1
milleco01,9,0
moralke01,9,-1
rolliji01,16,-0.1
burroje01,15,0
bogarti01,7,0.5
raburry01,9,-1.9
hoilech01,9,2.1
madlobi01,7,2.2
smithlo01,12,8.8
gibsoki01,14,0.2
valenjo03,8,0.1
haneyto01,7,-0.1
conceda01,11,1.7
cianfar01,7,-1
morgany01,8,0.1
bradlsc01,8,-1.5
justida01,8,2.2
banksbr01,8,-0.3
breamsi01,8,2.7
hoilech01,10,1.5
parrila01,11,2.1
zaungr01,13,2.4
willige02,13,0
youngmi02,14,-1.3
foleyto02,11,-0.1
papist01,7,-0.3
goodwto01,11,-0.5
peraljh01,14,-0.5
belliro01,9,1.5
dyeje01,7,1.4
guerrvl01,8,3.2
downibr01,15,4
wilsowi02,10,2.1
renteed01,15,0.6
smithlo01,16,2.3
gonzalu01,7,2.6
huffau01,12,-0.3
candaca01,8,0.5
mauerjo01,14,3.4
macfami01,9,1.1
bellju01,7,-0.1
hodgero01,11,1
molitpa01,7,-0.1
floydcl01,14,-0.4
parrage01,9,0.9
smallro02,8,2.8
hernara02,12,1.1
anderga01,7,1.9
erstada01,10,2.1
foleyto02,7,1.3
lindad01,12,0.8
leonaje01,10,1.5
mankoph01,7,-0.5
sadekmi01,7,-0.1
muellbi02,8,5.6
singlke01,15,-1.8
encarju01,7,0.1
headlch01,11,1.8
salmoti01,12,2.8
bordepa01,15,0.1
willied01,10,-0.3
loducpa01,9,2.4
morrijo07,7,-0.3
essiaji01,10,0.2
parkeda01,9,0
lansfca01,15,2.6
lopezjo01,7,0.8
olerujo01,14,5.1
fordybr01,7,-0.6
gibboja01,10,-0.5
gonzaad01,12,4
kentje01,8,3.5
gantnji01,7,2.6
coninje01,7,3.5
ryanbr01,10,-0.1
hoffmgl01,10,0.1
jeffere01,8,1
castrju01,16,-1.8
rodrial01,16,4.1
torreyo01,10,2.6
hallme01,11,0.1
knighra01,15,-1
pocorbi01,8,0.2
beltrad01,10,3.8
mirabdo01,9,1.2
butlebr01,11,5.1
huntebr01,8,-0.2
bransje01,9,0
daultda01,13,2
glaustr01,13,0.2
greenda03,7,0.2
milleda02,11,-0.1
stennre01,11,0.2
paganan01,8,0.8
goodsed01,8,-0.6
castilu01,11,2.3
cartega01,8,3.8
roberry01,7,1.3
deshide01,10,1.3
hargrmi01,11,1.1
jeffere01,7,1.1
teixema01,11,-0.2
sosasa01,16,1.3
willibe02,14,0.9
reimono01,8,-0.4
wietema01,7,0.8
gonzaad01,11,3.8
thamema01,9,0.5
heathmi02,12,2.7
ortajo01,12,-0.5
hunteto01,14,3
kreutch01,16,-0.2
varitja01,7,3
heltoto01,8,8.3
rossyri01,8,0.4
daviser01,14,1.1
blumge01,13,0.1
bayja01,9,0.9
bushra01,9,0.1
davisbo02,9,0
wockejo01,10,1.3
branyru01,13,2
howarry01,12,-1.4
ramirar01,12,1.7
reedje02,7,0.3
yeagest01,8,1.1
daviser01,15,3.2
betanyu01,9,-1.9
burrepa01,11,1.8
delgaca01,13,2.7
howarry01,11,-1
ankieri01,10,2
brookto01,9,0.3
hubbagl01,8,3.3
hollato01,10,1.2
kennete02,9,2.1
barremi01,11,-0.2
mullira01,15,0
thomade01,7,1.2
grandcu01,8,5.7
bellda01,7,3.3
blausje01,11,4.8
dejesiv01,9,1.3
magadda01,13,0.8
brunato01,8,0.8
cangejo01,13,0.6
espyce01,11,0
rottivi01,7,-0.3
leiussc01,9,-0.8
palmede01,9,1.6
davisra01,12,0.3
lampkto01,9,1.3
bochtbr01,13,0.9
macksh01,7,1.7
cartejo01,9,4.7
redusga01,11,0.1
coxla01,7,-0.4
snowjt01,12,2
dauerri01,8,0.2
jonesch06,14,3.6
lennopa01,8,0.1
betanyu01,8,-1.1
theriry01,8,-0.4
anderbr01,15,-0.2
grissma02,15,2.4
davisbu02,9,0
hornsa01,9,-0.1
velezot01,9,0.9
posadjo01,13,5.4
rebouje01,11,0.1
hunteto01,16,5.7
pierzaj01,12,1.5
reitzke01,8,-0.3
clarkda05,9,1.2
aguaylu01,9,-0.3
bordimi01,8,0.9
ayalabe01,10,-0.2
palmede01,10,1.6
hodgero01,8,0.4
cangejo01,14,-0.6
yountro01,11,5.9
durhara01,10,2.6
jonesan01,9,3.2
ariasal01,9,-0.6
conceda01,8,2.8
yeagest01,15,0
lennopa01,7,-0.4
poqueto01,7,-0.2
tracyan01,9,-0.1
corpoca01,7,-0.5
riceji01,16,-0.7
stairma01,7,3.4
mcgwima01,15,4.2
tagucso01,8,-0.1
mccanbr01,9,2.3
rolliji01,10,1.7
girarjo01,7,-0.6
schofdi02,9,0.8
bordimi01,9,3.3
gonzaca01,9,2.3
roystje01,13,2.3
johnsla03,8,1.6
taverfr01,11,-1.6
brunato01,11,-0.3
maddoga01,9,1.9
boonebo01,11,3.5
mossbr01,7,2
bailema01,7,0
duffyfr01,10,-0.1
gilbe01,11,-0.7
paganan01,7,4
randowi01,7,2.4
wilsowi02,16,1
howelro02,8,0.3
claytro01,14,1.1
ruizca01,12,0.5
mattido01,9,-0.3
tagucso01,7,-0.2
mondera01,11,2.8
rolliji01,9,5.4
espyce01,7,1.6
torreyo01,12,-0.7
clarkwi02,8,1.5
thomago01,12,-0.9
daultda01,14,-0.1
luzingr01,13,2.4
maymi01,13,2.8
nixonot01,9,2.2
vandejo02,10,3
tracyan01,10,0.2
teixema01,10,3.8
martiti02,7,2.1
lopezjo01,9,0.2
winnihe01,8,0.1
taverfr01,8,0
roberry01,8,0.1
durritr01,7,-0.2
picciro01,9,-0.3
treadje01,8,0.2
hamiljo03,7,1.5
hockide01,13,0.2
pierzaj01,11,0.9
conceda01,14,0.6
perryge01,8,0.2
gloadro01,7,-0.1
nokesma01,10,0.5
puckeki01,9,7.1
venabma01,11,0.7
sweenmi01,7,4.6
mitchke01,10,2.6
ceronri01,15,0.7
mabryjo01,14,-0.3
speiech01,14,0.1
drewst01,7,-0.3
guillca01,7,4.6
palmera01,15,2.9
burleri01,11,-0.1
tillmru01,7,0.2
garciki01,8,0.6
mottoch01,11,-0.1
berryda01,7,0.7
gladdda01,10,1
wilsowi02,13,0.3
fletcsc01,11,-0.6
gutieri01,10,0.1
kotsama01,16,-0.1
matthga02,8,5.2
fabrejo01,8,-0.4
owensp01,7,0.5
caseyse01,9,1
saxst01,12,0.1
macfami01,10,2.9
mullira01,9,3.2
hernara02,14,-1.5
cruzhe01,8,0.2
giambja01,10,-0.1
whitfte01,13,-0.2
cruzjo01,13,2.4
patteco01,9,-0.1
chileri01,8,-0.2
fowlede01,8,2.2
hassero01,7,0.5
baergca01,16,-0.5
clinege01,8,0
huskebu01,8,-0.3
decindo01,7,2.8
lopesda01,9,1
kleskry01,16,0.3
utleych01,7,8.2
easlemi01,15,-0.1
martiru01,11,1.7
samueju01,15,0.3
hardyjj01,7,4.1
hernake01,13,5.5
pujollu01,9,0.1
pradoma01,12,0.1
cabreme01,11,1.4
iannech01,9,2.1
knoblch01,7,6.7
cabreor01,8,1.4
francju01,8,5.3
gallemi01,10,2.4
vailmi01,8,0
blanche01,13,0.3
venabma01,9,-0.2
wockejo01,7,1.7
andruel01,9,4.7
lewisda01,10,1.6
iannech01,10,0.7
doumiry01,7,1.2
cabreme01,10,3.1
adamsmi02,7,0.2
riverju01,7,-0.1
fordda01,9,1.1
walkech01,7,-0.3
kendrho01,11,0.5
hubbagl01,11,2
rivermi01,8,5.3
mientdo01,9,2.2
devermi01,10,-0.3
burkeja02,9,-0.5
ashfotu01,8,-0.3
samueju01,16,-0.5
ordonre01,7,-0.5
ortajo01,9,2.6
duncama01,10,0.4
fowlede01,7,1.8
custja01,7,3.3
knoblch01,8,2.8
pencehu01,11,0.3
fletcsc01,8,4.1
washicl01,13,0
reynorj01,8,0
ceronri01,13,0.8
kieltbo01,7,0
willied01,11,-1.3
jonesch05,7,0.3
stearjo01,10,0
youngmi02,13,-1.7
ausmubr01,9,0
thomade01,10,1.7
hayesch01,11,1.3
bautijo02,14,-1.7
madlobi01,14,1.1
kaplega01,9,0.5
cowenal01,11,0.3
grudzma01,14,1.8
burkeja02,8,0.1
thomafr04,14,4.3
jonesru01,12,0.3
rolensc01,9,9.2
griffal01,9,-1.5
owensp01,11,0.7
ruggiju01,8,-0.4
surhobj01,16,0.4
pendlte01,7,0
alicelu01,13,1.1
biggicr01,9,5.5
justida01,7,3.8
callaal01,7,3.4
francju01,12,2.2
kendaja01,11,3.7
knighra01,12,-0.4
evansni01,7,0.2
wellsve01,8,6.2
blanche01,12,0.1
deerro01,7,1.1
parkeri01,7,0
phillto02,10,5.2
cairomi01,9,1.3
phillto02,7,-0.3
beanbi01,9,-0.3
rivermi01,14,0.6
edmonji01,12,7.2
hayesch01,10,0.5
offerjo01,12,1.5
wilkiri01,9,-0.1
bennega01,10,-0.7
jonesch05,8,-0.5
cirilje01,12,1.4
denorch01,7,1
bergmda01,12,-0.2
lewisma01,11,-0.3
germaes01,9,-0.1
tartada01,11,1
patteco01,10,-0.3
cansejo01,16,1.1
difelmi01,7,0.1
gilbrro01,7,-1.1
perezed01,14,-0.3
puntoni01,7,0.5
riceji01,14,0.2
aldrico01,10,-0.2
owenser01,9,-0.6
delgawi01,9,0.7
clarkto02,7,1.7
johnsma01,8,-0.5
landrke01,9,2.1
puckeki01,12,3.1
ruggiju01,9,0.1
newmaal01,8,1.1
grichbo01,8,1.4
cabelen01,11,-0.2
gantro01,15,0.4
gonzalu01,15,1.5
pearcst01,11,0
johnsho01,11,-1.4
fernato01,9,2.1
sveumda01,7,-0.8
bautida01,7,0.4
cummimi01,9,0.1
tejadmi01,8,7.4
brownje01,8,-0.3
leema02,11,0
aloumo01,9,6.2
hanigry01,8,1.3
davisch01,16,2.3
princto01,9,0.1
raburry01,10,2.1
kleskry01,12,0.8
ibanera01,9,2.6
rebouje01,9,0.4
harpebr01,10,1.2
foliti01,11,1.5
parkeda01,14,0.2
valenja01,12,0.1
downibr01,8,0
evansdw01,11,6.4
hosleti01,9,0.3
burrose01,11,-0.2
anderbr01,13,1.9
lowelmi01,8,-0.9
hanigry01,9,0.7
andermi01,7,0.6
quintom01,8,0.2
raburry01,7,1.9
cordoma01,7,2.6
whitalo01,16,4.7
ariasal01,11,-0.1
berryse01,10,-2.1
decindo01,9,2.6
burnije01,13,0.2
gagnegr01,9,2.5
stubbfr01,9,0.1
martial03,10,1.1
stairma01,15,0.3
harpebr01,13,2
friaspe01,8,-1.8
castrju01,8,0.1
palmeor01,11,0.2
aloumo01,8,3.5
grossga01,7,-0.2
rabbjo01,7,0.2
spilmha01,8,-0.8
torrean02,10,0.9
vottojo01,10,4
pierrju01,8,0.9
sojolu01,12,-0.7
larueja01,8,-0.3
blausje01,7,5.7
abreubo01,15,1.8
grichbo01,14,4.3
wilsomo01,12,-0.4
grebecr01,11,0.9
nortogr01,11,0.9
whitter01,11,2.6
collida02,10,3.1
wardga01,12,-0.7
ishiktr01,9,0.1
wardda01,7,-0.5
lemonch01,14,2.6
liriane01,10,-0.9
orsuljo01,13,-0.6
strawda01,14,0.4
trammal01,10,6.3
moutoja01,8,-0.1
vandejo02,12,0.4
skinnjo01,9,0.3
magadda01,8,1.7
ishiktr01,10,-0.5
castrra01,8,0.4
gwynnto01,9,2.9
bonilju01,7,0
grubbjo01,13,1.2
greenmi01,10,0.3
buhneja01,8,2.8
davismi02,8,1.3
mcbriba01,11,-0.6
nicosst01,7,0.4
benjami01,11,1.4
summech01,8,0
gaettga01,14,2.4
wilsomo01,9,2.3
foxan01,7,0.3
camermi01,12,4.3
griffdo01,7,-0.9
newhada01,8,-0.3
pagnoto01,7,0.7
hosleti01,12,-0.2
francte01,10,-0.1
ariasjo01,7,1
daviser01,10,0.7
fletcda01,11,2
jordari02,9,0
harribr01,10,-0.4
dunnad01,8,0.7
konerpa01,12,0.9
deazaal01,10,-0.4
zobribe01,12,0.5
poqueto01,9,-0.7
johnsre02,11,-0.1
leema02,8,3.2
bryest01,7,0.1
ludwiry01,9,1.9
simmsmi01,7,-0.2
dejesda01,7,2.2
flannti01,10,1.1
stevele01,8,1
posadjo01,9,5.9
chavera01,10,-0.5
duffyfr01,9,-0.6
brosisc01,8,5.3
gutieri01,8,1.6
bonifem01,8,1
velarra01,12,0.5
taverfr01,9,0.5
derosma01,10,2.2
felizpe01,11,-2.4
gordoal01,8,6.6
betemwi01,11,0.7
jonesru01,8,1.1
johnsho01,14,-1.1
walkela01,10,5.7
pruitro01,9,0
cedence01,11,5
davismi02,10,0.9
frandke01,8,0.4
marzajo01,10,0
youngjo02,10,0.9
bonifem01,9,-0.8
hillma01,12,-0.1
coxla01,9,-0.2
tablepa01,10,-0.8
gonzawi01,8,-0.4
ransoco01,9,-0.4
stevele01,9,0.8
brosisc01,7,-0.1
ardoida01,7,-0.7
gordoal01,9,2.8
riceji01,10,5.6
roeniga01,11,-0.4
mullifr01,7,0
johnsre02,8,-0.4
chaveen01,9,0.2
reitzke01,10,-0.8
ramirma02,9,5.2
velarra01,11,0
harribr01,7,-1.1
walkela01,9,9.8
paquecr01,9,0.7
ludwiry01,12,-0.9
mcpheda01,8,-0.2
velezot01,7,2.9
quinolu01,8,0.1
stubbfr01,12,-0.2
alicelu01,15,-0.1
orsuljo01,10,0.9
diazei01,8,0.2
reedjo01,8,1.4
easlemi01,11,1.1
surhobj01,14,2.9
alomasa02,7,2.1
wilsoen01,8,-2.1
alomaro01,10,3.4
chaveen01,8,0.8
leyriji01,8,2.7
fitzgmi02,10,0.1
vizquom01,9,3.5
coninje01,15,2.1
mcgeewi01,15,0.9
cartega01,13,3.5
nevinph01,12,-0.4
reitzke01,7,1.2
hudlere01,7,2
stockke01,8,0.4
ransoco01,8,0.5
mathije01,12,0.4
hendest01,12,0.1
mabryjo01,10,0
vaughgr01,15,-0.1
steinbi02,13,-0.2
hillaa01,9,1.1
alomaro01,11,3.7
ceronri01,9,-0.6
lezcasi01,8,0.5
leyriji01,9,1.2
mathemi01,10,0.1
francma01,8,1.2
maddoel01,11,1.7
sosasa01,8,5.4
vizquom01,10,3.3
ellisaj01,9,-0.1
mcgrifr01,14,4
dunnad01,9,-0.4
konerpa01,13,2.1
baylodo01,13,0.6
buckjo01,8,0.6
renteed01,7,4.2
sandopa01,10,-1.4
ashbyal01,14,0.4
candaca01,12,0.2
sandbry01,12,7.8
jenkige01,10,1.4
blancan01,13,-0.2
thomade01,11,0.4
winfida01,12,5.3
kinslia01,9,5.7
cartega01,10,7.1
danieka01,7,-1.1
gonzaju03,7,1.7
bautida01,11,-1.1
obriepe03,7,3.1
gilkebe01,12,-0.3
mayde01,8,-0.8
wohlfji01,13,1.3
rolensc01,10,1.6
santibe01,10,1.6
garcino01,14,-0.2
johnsch04,9,0
olerujo01,9,4.1
ausmubr01,16,-0.2
hernake01,14,3.4
bernato01,7,2.1
willire02,7,0.5
gantnji01,16,1.6
kleskry01,8,1.1
ortajo01,7,1.2
thomeji01,12,7.4
mcgwima01,8,1.5
shumpte01,12,0.3
easlemi01,14,2
mearepa01,7,0.2
merceor01,12,0
grudzma01,7,1.5
hundlto01,7,4.9
nokesma01,7,2.6
bellira01,16,-0.1
clarkje01,8,1.1
gilesbr02,12,3.3
cairomi01,10,-0.5
nixonot01,12,0.9
edmonji01,13,4.4
cirilje01,11,-0.3
bennega01,11,-1.1
venabma01,8,0
gracema01,13,3.1
abbotku01,7,-0.7
kellyro01,8,1.2
tracych01,9,0.4
lopesda01,7,4.9
walkech01,8,-1.2
ashbyal01,11,0.3
pridecu01,9,-0.1
clarkto02,14,-0.1
mayde01,9,0
gantnji01,13,2.3
jacobbr01,7,4.2
willima04,8,4.7
diazbo01,8,-0.1
mantoje01,11,0.4
cordewi01,9,-0.5
knighra01,9,3.1
morsemi01,8,0.7
obriepe03,10,-0.5
ochoaal01,7,0.4
benarma01,7,1
keppije01,9,2.6
olerujo01,10,7.6
pryorgr01,9,0.6
kinslia01,10,6
dorsebr01,8,0.1
ceronri01,12,1.3
durazer01,7,-0.3
hassero01,13,0.6
washicl01,14,1
bosleth01,9,2.4
garcika01,9,-0.2
caseyse01,8,4.4
madlobi01,15,0.9
schofdi02,12,0
cruzhe01,9,0.1
molinjo01,7,0.9
friaspe01,7,-0.9
giambja01,11,4.6
reynoha01,8,4.8
sexsori01,12,-0.1
martica02,8,-0.1
mackoro01,8,-0.6
sundbji01,11,3.1
flowety01,9,2.2
lakest01,10,-0.1
baergca01,15,-0.4
lopesda01,10,0.7
brunato01,14,0
jonesru01,11,2.7
dykstle01,12,2
whiteel03,10,-0.4
clarkto02,15,-0.4
stennre01,7,3.3
suzukic01,7,5.8
davanje02,7,0.6
clinege01,7,0.6
dejesiv01,15,-0.2
husonje01,12,0.7
jonesad01,12,2.5
palmera01,8,6.9
cabreor01,9,2
landrti01,9,-0.3
larkiba01,13,5.7
davisbu02,12,-0.1
lobatjo01,7,-0.6
cruzjo01,16,3.1
swishni01,9,3.8
guerrpe01,8,7.9
navardi01,9,0.3
omallto01,8,0.3
saltaja01,11,-0.6
wockejo01,8,0.2
howarth01,7,-0.5
lovulto01,11,-0.1
quinlro01,8,-0.4
thomade01,8,0.9
caminke01,8,3.8
macharo01,8,0.4
bergmda01,13,0.9
gomesjo01,10,1.9
penabr01,12,-0.2
downibr01,7,5.6
reyesjo01,10,2.9
garcino01,13,0.8
washiul01,8,0.2
clarkwi02,15,3.9
ortajo01,10,0.1
cartejo01,12,0.6
gloadro01,11,0.4
maldoca01,12,2.5
damonjo01,13,2.7
larkiba01,12,3.5
mclemma01,16,3.5
rivermi01,7,6.4
griffal01,15,-2.3
coleal01,7,-0.3
foliti01,10,2.2
riceji01,13,5.6
roeniga01,8,1.9
laudnti01,9,0.1
oleartr01,8,1.1
wiggity01,9,1.1
ozunapa01,8,-0.8
howelro02,7,2.2
kingemi01,9,1.5
saboch01,9,0.5
hairssc01,10,-0.8
claytro01,15,0.1
trammal01,7,6
upshawi01,11,0.3
slaugdo01,9,2.3
escobyu01,11,0.4
bartoda02,7,0.4
oberkke01,16,-0.3
castivi02,10,-0.3
dwyerji01,12,0.2
matthga02,12,-0.6
suzukku01,8,2.2
scottro01,7,0.6
nixontr01,7,2.9
milleed04,8,0.1
sandede02,7,1.3
fieldce01,14,-0.9
maddoga01,7,5.1
whitter01,8,3.4
wrighda03,7,2.8
maddoel01,10,0
santibe01,7,1.2
tartada01,8,4.4
phillbr01,8,2.8
steinte01,14,1.2
smithse01,9,1.9
hockide01,12,-1.1
suzukku01,9,0.4
jacksro02,10,-0.8
reyesgi01,9,0.9
cintral01,7,-1.5
bergmda01,15,0.6
kuipedu01,10,-0.9
guilljo01,11,3.5
ramirha01,7,0.2
smithse01,8,4
wrighda03,10,5.9
phillto02,13,4.7
hornebo01,9,1.8
ibanera01,16,-2
walkech01,14,-0.5
benzito01,7,0.2
fieldce01,13,0.8
hillgl01,11,1.2
tejadmi01,15,0
wiggity01,12,-0.8
laudnti01,7,-0.3
turneju01,7,3.9
guillca01,8,2.5
gutiefr01,11,2.4
sweenmi01,14,0.5
hairssc01,7,1
sweenmi01,15,0.4
bordepa01,11,-0.4
duncama01,7,-0.3
morneju01,7,3.5
wellsve01,12,4
kendaja01,15,0.5
barrema02,10,-0.1
corajo01,9,0.3
pedrodu01,11,5.7
josefe01,16,0.2
cedence01,10,2
thornan01,7,2.7
parkeda01,11,0.2
nixla01,7,1
disarga01,8,1.4
cabremi01,9,7.5
rossco01,9,0.1
kaplega01,13,-0.4
cansejo01,9,0.1
plantph01,7,-1.1
velezot01,8,1.4
hernake01,16,-0.2
boonebo01,14,1.8
booneaa01,9,1.5
andresh01,8,-0.1
marreel01,10,0.5
roystje01,10,1.6
griffke02,10,6.6
bordepa01,10,0.3
hodgero01,9,0.3
murphdo01,9,-0.3
hallto02,8,-1
jonesan01,10,6.7
durhara01,11,1.9
vaughgr01,11,3.4
phillbr01,7,3
jacobbr01,9,3.3
lopezja01,10,1.5
reesepo01,8,1.3
gallemi01,7,4.1
maldoca01,15,0.1
fletcsc01,14,0.9
washicl01,16,2
saenzol01,13,0.7
wellsve01,15,-0.2
molinbe01,10,1
sharpmi01,7,0.2
leshebr01,7,-0.4
floydcl01,8,2.7
blakeca01,13,0.9
griffke02,9,9.1
barrema02,7,0.7
taverfr01,10,-0.2
maddoga01,10,1.5
ceyro01,14,1.6
conceda01,7,4.4
anderga01,13,-0.4
olivomi01,11,0.5
johnsch04,7,5.1
fasansa01,12,-0.1
hartco01,11,-0.5
whitter01,14,2.7
gonzaal02,12,-0.9
rossda01,9,1.2
sheripa01,9,0.7
cedence01,9,2.2
wilsoen01,9,-0.3
gaettga01,11,1.7
snowjt01,8,1.8
burksel01,13,2.8
crispco01,11,3.2
kellypa03,7,-0.1
canoro01,13,3.4
kreutch01,7,0
coninje01,16,-0.4
tettlmi01,10,2.8
madlobi01,11,2.3
berroan01,8,-0.2
romered01,9,-0.1
trammal01,13,3.7
grissma02,11,0.1
greenmi01,7,1.9
cruzju01,8,2.6
thomeji01,10,4.7
castilu01,7,2
perezro01,8,-0.3
baylodo01,16,0.6
stanlmi02,13,2.1
baineha01,16,2.2
huntebr01,10,-0.1
mcraebr01,7,3.7
bransje01,7,-0.7
cabreor01,15,-0.7
kellypa03,8,0.1
gracema01,15,0.7
morriha02,9,2.7
roberbi01,9,1.7
lezcasi01,7,1.4
roeniga01,12,0.4
ortizju01,12,0.1
victosh01,9,5.4
hiattph01,9,-0.1
greenkh01,7,-0.8
guilljo01,7,4.9
hartco01,12,-0.5
bartlja01,9,-0.8
sciosmi01,13,-0.5
rossda01,12,0.7
wilkecu01,10,1.2
penaca01,9,3.1
stanlmi02,12,1.6
gaettga01,8,4.3
cordewi01,11,0.4
molinjo01,13,0.9
bergmda01,9,1.2
bondsba01,14,3.8
penaca01,8,5.1
hernake01,10,5.5
magadda01,15,1.1
howelja02,13,0.4
mitchke02,8,-0.2
fryeje01,9,0.9
selbybi01,8,-0.2
bellja01,9,3.4
youngjo02,7,-1.2
harriwi01,7,2.1
hodgero01,7,0.1
davisgl01,10,-1
mondera01,7,1.9
chavera01,9,-0.7
grandcu01,13,2.5
martied01,8,3.1
larueja01,12,0.1
maddoel01,9,0.9
weisswa01,13,-0.2
choosh01,13,1.1
corcoti01,9,-0.9
cartega01,14,1
maddoga01,8,5
dobbsgr01,8,-0.3
harpebr01,16,-0.4
roberda07,8,3
tulowtr01,10,2.9
gagnegr01,12,1
abreubo01,11,3.9
bryest01,8,1.2
johnscl01,13,2.9
weeksri01,10,-0.5
cedence01,12,0.4
howelja02,14,0.1
melhuad01,9,-0.1
ramirma02,16,6
ortizju01,8,-0.8
thornan01,9,-0.3
flahejo01,10,-0.9
coxla01,8,0.2
camermi01,16,0.1
cairomi01,16,1.6
